"ID","SKU","Title","Rack Id","Quantity","Expiry Date","MRP","isFBA"
"173981","IS06035","Naturtint Hair Color - 1N Ebony Black","WT","1","12/31/2028","1250.00","1"
"175899","IS06119","NATURTINT BIOBASED 2.1","N13","3","05/31/2028","1109.00",""
"175900","IS06120","NATURTINT BIOBASED 5R","N13","2","05/31/2028","1334.00",""
"175901","IS06121","NATURTINT BIOBASED 5.7","N13","3","08/31/2028","1085.00",""
"175902","IS06122","NATURTINT BIOBASED 5M","N13","2","08/31/2028","1012.00",""
"175903","IS06123","NATURTINT BIOBASED 2WN","N13","2","08/31/2028","1446.00",""
"175904","IS06124","NATURTINT BIOBASED 3WN","N13","3","08/31/2028","1286.00",""
"175905","IS06125","NATURTINT BIOBASED 4W","N13","2","08/31/2028","1374.00",""
"175906","IS06126","NATURTINT BIOBASED 5W","N13","3","08/31/2028","1189.00",""
"175907","IS06127","NATURTINT BIOBASED 5WB","N13","3","08/31/2028","1366.00",""
"175908","IS06128","NATURTINT BIOBASED 4WN","N13","3","08/31/2028","1374.00",""
"175909","IS06129","Naturtint COLOUR FIXING Shampoo 330 ml","N13","5","08/31/2028","1683.00",""
"175910","IS06130","Naturtint COLOUR FIXING Conditioner150 ml","N13","6","08/31/2027","1245.00",""
"175911","IS06131","Naturtint ANTI-AGEING CC Cream 200 ml","N13","6","08/31/2027","1293.00",""
"175912","IS06132","Naturtint QUINOA HAIR FOOD 150 ml","N13","6","08/06/2027","1245.00",""
"175913","IS06133","NATURTINT REPARACION ECO SACHETTE SHAMPOO 5 ML","D52","1","08/06/2027","400.00",""
"175913","IS06133","NATURTINT REPARACION ECO SACHETTE SHAMPOO 5 ML","N13","39","08/06/2027","400.00",""
"175914","IS06134","NATURTINT REPARACION SACHETTE CC CREAM 5 ML","N13","250","08/31/2028","416.00",""
"175915","IS06135","NATURTINT REPARACION SACHETTE CREAM ACONDIC 5 ML","D52","1","08/31/2027","315.00",""
"175915","IS06135","NATURTINT REPARACION SACHETTE CREAM ACONDIC 5 ML","N13","299","08/31/2027","315.00",""
"175916","IS06136","NATURTINT WELCOME PACK","N13","1","08/31/2027","7446.00",""
"175917","IS06137","NATURTINT KIT DE COLORACION 6 ELEMENTOS XX","N13","282","08/31/2027","751.00",""
"175918","IS06138","NATURTINT TRAYS","N13","6","08/31/2027","1068.00",""
"175919","IS06139","NATURTINT EMPTY BOX","N13","1","08/31/2027","677.00",""
"175920","IS06140","NATURTINT RIBBON","N13","1","08/31/2027","340.00",""
"175921","IS06141","NATURTINT HAIR LOCKS","N13","51","08/06/2028","327.00",""
"175922","IS06142","NATURTINT COLOR CHART STRANDS","N13","27","08/06/2027","328.00",""
"176070","IS06223","Naturtint Pen","N13","231","08/31/2027","429.00",""
"176071","IS06224","Naturtint Diary","N13","235","08/31/2027","681.00",""
"176072","IS06225","Naturtint Comb","N13","213","08/28/2027","561.00",""
"176073","IS06226","Naturtint Mug","N13","126","08/31/2027","742.00",""
"176074","IS06227","Naturtint PR Box","N13","235","08/31/2027","1070.00",""
"176682","IS06293","Nordic Naturals Pet Cod Liver Oil, Unflavored - 8 oz","B12","6","01/31/2028","4825.00",""
"169161","ISA04417","Garnier Olia Oil Powered Permanent Haircolor- Dark Brown 4. 0","D66","2","04/30/2025","2740.00",""
"176414","ISA05523","Earth Mama Sweet Orange Baby Hands and Body Wash 160 m. (5.3 oz.)","D61","4","04/30/2025","2205.00",""
"164049","ISFB3505NBL","FOIL Polyester Laptop Backpack Navy Blue Color","D55","4","06/23/2022","2761.00",""
"164616","ISFMUP95EG","Alok Industries Ultra Protect N95 Plus Breathable Multi Layer Mask with Ear Loop for protection from Virus, Bacteria, Pollution and Dust","D55","3","12/31/2025","742.00",""
"166748","ISFMUP95EGP5012","Alok Industries Ultra Protect N95 Plus Breathable Multi Layer Printed Mask with Ear Loop Design#12 - Pack of 5","D55","43","07/31/2023","500.00",""
"164617","ISFMUP95HG","Alok Industries Ultra Protect N95 Plus Breathable Multi Layer Mask with Head Grip Loop for protection from Virus, Bacteria, Pollution and Dust","D55","649","03/31/2026","742.00",""
"164811","ISFMUP95HGNA","Alok Industries Ultra Protect N95 Plus Breathable Multi Layer Mask with non adjustable Head Grip Loop","D55","1720","05/31/2025","742.00",""
"164508","ISP0032WBFSSC","Piramal Glass Food Grade 1 Litre French Square Glass Water Bottle","D53","5","06/30/2025","870.00",""
"164394","ISP0085RJD","Piramal Glass Food Grade Round Jar 85 Gram","D53","1","03/22/2026","425.00",""
"162933","ISP0500BA","Piramal Glass Food Grade Water Bottle - Glass Water Bottle 500 ML - Glass Water Bottle Eco Friendly - Glass Water Bottle - BPA Free Water Bottle 500 ML","D53","217","12/31/2025","399.00",""
"162933","ISP0500BA","Piramal Glass Food Grade Water Bottle - Glass Water Bottle 500 ML - Glass Water Bottle Eco Friendly - Glass Water Bottle - BPA Free Water Bottle 500 ML","R12","1","12/31/2025","399.00",""
"162935","ISP0500BHY","Piramal Glass Food Grade Water Bottle - Glass Water Bottle 500 ML - Glass Water Bottle Eco Friendly - Glass Water Bottle - BPA Free Water Bottle 500 ML","D53","273","07/31/2025","399.00",""
"162935","ISP0500BHY","Piramal Glass Food Grade Water Bottle - Glass Water Bottle 500 ML - Glass Water Bottle Eco Friendly - Glass Water Bottle - BPA Free Water Bottle 500 ML","R12","4","07/31/2025","399.00",""
"164505","ISP0500MBRLC","Piramal Glasses - Food Grade 500 ML Round Glass Milk Bottles Lug Cap","D53","8","03/31/2027","500.00",""
"164505","ISP0500MBRLC","Piramal Glasses - Food Grade 500 ML Round Glass Milk Bottles Lug Cap","R12","2","03/31/2027","500.00",""
"167612","ISP0500MBRLCG","Piramal Glasses - Food Grade 500 ML Round Glass Milk Bottles Golden Lug Cap","D53","18","03/22/2026","1430.00",""
"163741","ISP0500PGL","Piramal Glass - Food Grade 500 ml Glass Bottles","CCU1","1","09/30/2026","600.00","1"
"163741","ISP0500PGL","Piramal Glass - Food Grade 500 ml Glass Bottles","WT","2","04/30/2025","600.00","1"
"164601","ISP0750RJB","Piramal Glass Food Grade Glass Jar 750 ML Black Cap","D53","667","07/31/2025","980.00",""
"164640","ISP0800CJSC","Piramal Glass Food Grade Cubical Glass 800 ML Jar","D53","1011","12/31/2030","1000.00",""
"164813","ISP1000BA","Piramal Glass Food Grade Water Bottle - Blue-Aqua Glass Water Bottle 1000 ML","D53","258","12/31/2025","449.00",""
"164641","ISP1000CJSC","Piramal Glass Food Grade Cubical Glass 1000 ML Jar","D53","1","03/22/2026","1000.00",""
"176703","LBP5.5X8","Local Brown Pouch Paper 5.5 x 8 150BP","PM","100","-","5.00",""
"176687","MaintBoxSJMB3500","MAINTENANCE BOX SJMB3500 FOR TM-C3500/3510","PM","1","-","2.00",""
"176692","MaintBoxSJMB6000","MAINTENANCE BOX FOR CW-C6000/C6500","PM","1","-","2.00",""
"173914","PB0413XX0002","KIT TINCION NATURTINT 5 ELEMENTOS","N13","1","12/31/2026","728.00",""
"173913","PB0415XX0003","BOLSA NATURTINT ALGODON 38X42","N13","76","12/31/2028","3949.00",""
"173915","PB0415XX0005","NATURTINT CAPA DE TINCION XX 2022-2023","N13","50","12/31/2026","393.00",""
"176678","PB1000ML","Plastic Bottle With Cap 1 Liter","PM","120","-","0.00",""
"176679","PB500ML","Plastic Bottle With Cap 500ml","PM","154","-","0.00",""
"166610","PT0001","Black Pepper Powder, Kali Mirch","M12","1570","-","852.00",""
"168638","PT0001-000080GB","Black Pepper Powder (Kali Mirch) | 80 g | Glass Bottle","R12","1","-","299.00",""
"168638","PT0001-000080GB","Black Pepper Powder (Kali Mirch) | 80 g | Glass Bottle","TW","20","-","299.00","1"
"167478","PT0001-000100BP","Black Pepper Powder (Kali Mirch) | 100 g | Brown Pouch","N21","20","-","399.00",""
"166613","PT0002","Green Cardamom, Elaichi","M12","1547","-","2935.53",""
"173191","PT0002-000040GB","Green Cardamom (Elaichi) | 40 g | Glass Bottle","CJB1","1","02/28/2025","590.00","1"
"173191","PT0002-000040GB","Green Cardamom (Elaichi) | 40 g | Glass Bottle","MAA4","2","02/28/2025","590.00","1"
"173191","PT0002-000040GB","Green Cardamom (Elaichi) | 40 g | Glass Bottle","TW","15","-","590.00","1"
"167480","PT0002-000050BP","Green Cardamom (Elaichi) | 50 g | Brown Pouch","MAA4","1","12/31/2025","599.00","1"
"166616","PT0003","Cinnamon Powder, Dalchini","M12","475","-","393.48",""
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","BLR7","1","02/28/2025","250.00","1"
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","BOM5","13","02/28/2025","250.00","1"
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","DEL5","1","02/28/2025","250.00","1"
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","ISK3","1","02/28/2025","250.00","1"
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","PNQ3","1","02/28/2025","250.00","1"
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","TW","39","-","250.00","1"
"168642","PT0003-000060GB","Cinnamon Powder (Dalchini) | 60 g | Glass Bottle","WT","1","02/28/2025","250.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","BOM5","17","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","CCX2","19","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","CJB1","2","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","DEL5","1","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","HYD8","1","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","LKO1","3","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","MAA4","6","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","PNQ3","11","03/31/2025","245.00","1"
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","R13","1","-","245.00",""
"167482","PT0003-000100BP","Cinnamon Powder (Dalchini) | 100 g | Brown Pouch","WT","1","03/31/2025","245.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","BLR7","20","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","BOM5","8","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","BOM7","18","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","CCX2","1","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","DEL4","1","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","HYD8","7","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","LKO1","9","03/31/2025","355.00","1"
"168643","PT0003-000150GB","Cinnamon Powder (Dalchini) | 150 g | Glass Bottle","MAA4","2","03/31/2025","355.00","1"
"167483","PT0003-000250BP","Cinnamon Powder (Dalchini) | 250 g | Brown Pouch","BOM5","3","06/30/2025","475.00","1"
"167483","PT0003-000250BP","Cinnamon Powder (Dalchini) | 250 g | Brown Pouch","CCX2","8","06/30/2025","475.00","1"
"167483","PT0003-000250BP","Cinnamon Powder (Dalchini) | 250 g | Brown Pouch","DEL5","4","06/30/2025","475.00","1"
"167483","PT0003-000250BP","Cinnamon Powder (Dalchini) | 250 g | Brown Pouch","MAA4","1","06/30/2025","475.00","1"
"167483","PT0003-000250BP","Cinnamon Powder (Dalchini) | 250 g | Brown Pouch","PNQ3","2","06/30/2025","475.00","1"
"167483","PT0003-000250BP","Cinnamon Powder (Dalchini) | 250 g | Brown Pouch","TW","5","-","475.00","1"
"166619","PT0004","Cloves Whole, Laung","M13","10650","-","1083.51",""
"167484","PT0004-000050BP","Cloves Whole (Laung) | 50 g | Brown Pouch","CCX1","4","09/30/2025","350.00","1"
"167484","PT0004-000050BP","Cloves Whole (Laung) | 50 g | Brown Pouch","PNQ3","9","09/30/2025","350.00","1"
"167484","PT0004-000050BP","Cloves Whole (Laung) | 50 g | Brown Pouch","WT","5","09/30/2025","350.00","1"
"168644","PT0004-000050GB","Cloves Whole (Laung) | 50 g | Glass Bottle","CCX2","11","03/31/2025","345.00","1"
"168644","PT0004-000050GB","Cloves Whole (Laung) | 50 g | Glass Bottle","DEL5","1","03/31/2025","345.00","1"
"168644","PT0004-000050GB","Cloves Whole (Laung) | 50 g | Glass Bottle","PNQ3","7","03/31/2025","345.00","1"
"168644","PT0004-000050GB","Cloves Whole (Laung) | 50 g | Glass Bottle","WT","2","03/31/2025","345.00","1"
"167485","PT0004-000100BP","Cloves Whole (Laung) | 100 g | Brown Pouch","BOM5","27","09/25/2024","450.00","1"
"167485","PT0004-000100BP","Cloves Whole (Laung) | 100 g | Brown Pouch","DEL5","1","09/25/2024","450.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","BLR8","8","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","BOM5","5","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","CCX2","15","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","DEL4","3","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","DEL5","1","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","MAA4","21","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","PNQ3","8","12/31/2024","515.00","1"
"168645","PT0004-000100GB","Cloves Whole (Laung) | 100 g | Glass Bottle","WT","6","12/31/2024","515.00","1"
"166622","PT0005","Ginger Powder, Sonth","M11","4545","-","353.54",""
"166622","PT0005","Ginger Powder, Sonth","M12","6690","-","353.54",""
"168646","PT0005-000060GB","Ginger Powder (Sonth) | 60 g | Glass Bottle","BLR8","16","03/31/2026","215.00","1"
"167486","PT0005-000100BP","Ginger Powder (Sonth) | 100 g | Brown Pouch","BLR7","1","07/31/2025","150.00","1"
"167486","PT0005-000100BP","Ginger Powder (Sonth) | 100 g | Brown Pouch","CCX2","1","07/31/2025","150.00","1"
"167486","PT0005-000100BP","Ginger Powder (Sonth) | 100 g | Brown Pouch","GAX1","29","07/31/2025","150.00","1"
"167486","PT0005-000100BP","Ginger Powder (Sonth) | 100 g | Brown Pouch","LKO1","1","07/31/2025","150.00","1"
"167486","PT0005-000100BP","Ginger Powder (Sonth) | 100 g | Brown Pouch","TW","1","-","150.00","1"
"167486","PT0005-000100BP","Ginger Powder (Sonth) | 100 g | Brown Pouch","WT","1","07/31/2025","150.00","1"
"166545","PT0007","Jaggery Powder, Gur Powder","M11","300","-","73.98",""
"166545","PT0007","Jaggery Powder, Gur Powder","M15","100","-","73.98",""
"166626","PT0008","Brown Chickpeas, Kaala Chana","M12","28750","-","87.54",""
"166626","PT0008","Brown Chickpeas, Kaala Chana","M16","5900","-","87.54",""
"176503","PT0008-000850BP","Brown Chickpeas (Kaala Chana) | 850 g | Brown Pouch","BOM5","5","-","355.00","1"
"176503","PT0008-000850BP","Brown Chickpeas (Kaala Chana) | 850 g | Brown Pouch","HYD8","1","-","355.00","1"
"176503","PT0008-000850BP","Brown Chickpeas (Kaala Chana) | 850 g | Brown Pouch","TW","10","-","355.00","1"
"166629","PT0009","Urad Mogar Split without Skin","M14","27700","-","150.51",""
"176504","PT0009-000850BP","Urad Mogar Split without Skin | 850 g | Brown Pouch","BOM5","3","-","415.00","1"
"176504","PT0009-000850BP","Urad Mogar Split without Skin | 850 g | Brown Pouch","BOM7","7","-","415.00","1"
"176504","PT0009-000850BP","Urad Mogar Split without Skin | 850 g | Brown Pouch","CCX2","1","-","415.00","1"
"176504","PT0009-000850BP","Urad Mogar Split without Skin | 850 g | Brown Pouch","CJB1","3","-","415.00","1"
"176504","PT0009-000850BP","Urad Mogar Split without Skin | 850 g | Brown Pouch","DEL4","12","-","415.00","1"
"173410","PT0009-001800BP","Urad Mogar Split without Skin | 1800 g | Brown Pouch","BOM5","1","-","690.00","1"
"173410","PT0009-001800BP","Urad Mogar Split without Skin | 1800 g | Brown Pouch","BOM7","1","-","690.00","1"
"173410","PT0009-001800BP","Urad Mogar Split without Skin | 1800 g | Brown Pouch","CCX1","5","-","690.00","1"
"173410","PT0009-001800BP","Urad Mogar Split without Skin | 1800 g | Brown Pouch","DED4","1","-","690.00","1"
"173410","PT0009-001800BP","Urad Mogar Split without Skin | 1800 g | Brown Pouch","MAA4","1","-","690.00","1"
"166632","PT0010","Urad Sabut Whole with Skin, Black Gram","M11","450","-","113.63",""
"166632","PT0010","Urad Sabut Whole with Skin, Black Gram","M12","19450","-","113.63",""
"166638","PT0012","Cowpeas, White, Safed Chowla","M11","29850","-","116.49",""
"176507","PT0012-000850BP","Cowpeas (White) (Safed Chowla) | 850 g | Brown Pouch","TW","15","-","389.00","1"
"166641","PT0013","Moong Dal Mogar Split without Skin","M14","88870","-","130.49",""
"176508","PT0013-000850BP","Moong Dal Mogar Split without Skin | 850 g | Brown Pouch","BLR8","7","-","419.00","1"
"176508","PT0013-000850BP","Moong Dal Mogar Split without Skin | 850 g | Brown Pouch","CCX2","9","-","419.00","1"
"176508","PT0013-000850BP","Moong Dal Mogar Split without Skin | 850 g | Brown Pouch","DED4","3","-","419.00","1"
"176508","PT0013-000850BP","Moong Dal Mogar Split without Skin | 850 g | Brown Pouch","DEL5","5","-","419.00","1"
"173404","PT0013-001800BP","Moong Dal Mogar Split without Skin | 1800 g | Brown Pouch","BLR8","1","08/31/2024","679.00","1"
"173404","PT0013-001800BP","Moong Dal Mogar Split without Skin | 1800 g | Brown Pouch","CCX2","5","08/31/2024","679.00","1"
"166644","PT0014","Green Moong Dal Split with Skin","M12","9950","-","117.49",""
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","BLR8","1","-","425.00","1"
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","BOM5","4","-","425.00","1"
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","CCX1","1","-","425.00","1"
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","CCX2","1","-","425.00","1"
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","CJB1","1","-","425.00","1"
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","DEL5","4","-","425.00","1"
"176509","PT0014-000850BP","Green Moong Dal Split with Skin | 850 g | Brown Pouch","MAA4","2","-","425.00","1"
"173406","PT0014-001800BP","Green Moong Dal Split with Skin | 1800 g | Brown Pouch","BLR8","1","-","679.00","1"
"173406","PT0014-001800BP","Green Moong Dal Split with Skin | 1800 g | Brown Pouch","BOM5","2","-","679.00","1"
"173406","PT0014-001800BP","Green Moong Dal Split with Skin | 1800 g | Brown Pouch","DED4","1","-","679.00","1"
"173406","PT0014-001800BP","Green Moong Dal Split with Skin | 1800 g | Brown Pouch","HYD3","1","-","679.00","1"
"166648","PT0015","Green Gram Whole, Moong Sabut","M11","35020","-","115.49",""
"176510","PT0015-000850BP","Green Gram Whole (Moong Sabut) | 850 g | Brown Pouch","DEL5","1","-","419.00","1"
"176510","PT0015-000850BP","Green Gram Whole (Moong Sabut) | 850 g | Brown Pouch","TW","10","-","419.00","1"
"173418","PT0015-001800BP","Green Gram Whole (Moong Sabut) | 1800 g | Brown Pouch","TW","10","-","655.00","1"
"166651","PT0016","Jammu Rajma, Kidney Beans","M11","200","-","126.78",""
"166651","PT0016","Jammu Rajma, Kidney Beans","M12","200","-","126.78",""
"166651","PT0016","Jammu Rajma, Kidney Beans","M15","24200","-","126.78",""
"166651","PT0016","Jammu Rajma, Kidney Beans","M16","900","-","126.78",""
"176511","PT0016-000850BP","Jammu Rajma (Kidney Beans) | 850 g | Brown Pouch","BOM5","1","-","469.00","1"
"176511","PT0016-000850BP","Jammu Rajma (Kidney Beans) | 850 g | Brown Pouch","TW","19","-","469.00","1"
"173260","PT0016-000900BP","Jammu Rajma (Kidney Beans) | 900 g | Brown Pouch","BLR8","1","10/31/2025","469.00","1"
"173417","PT0016-001800BP","Jammu Rajma (Kidney Beans) | 1800 g | Brown Pouch","BLR8","1","02/28/2025","809.00","1"
"173417","PT0016-001800BP","Jammu Rajma (Kidney Beans) | 1800 g | Brown Pouch","BOM5","2","02/28/2025","809.00","1"
"173417","PT0016-001800BP","Jammu Rajma (Kidney Beans) | 1800 g | Brown Pouch","BOM7","1","02/28/2025","809.00","1"
"173417","PT0016-001800BP","Jammu Rajma (Kidney Beans) | 1800 g | Brown Pouch","HYD8","5","02/28/2025","809.00","1"
"166655","PT0017","Red Rajma, Kidney Beans","M11","21700","-","174.05",""
"176512","PT0017-000850BP","Red Rajma (Kidney Beans) | 850 g | Brown Pouch","TW","10","-","500.00","1"
"166659","PT0018","Speckled Kidney Beans, Chitra Rajma","M15","11150","-","160.48",""
"176513","PT0018-000850BP","Speckled Kidney Beans (Chitra Rajma) | 850 g | Brown Pouch","TW","10","-","499.00","1"
"166663","PT0019","Moth Sabut, Matki Whole","M11","16000","-","98.48",""
"176514","PT0019-000850BP","Moth Sabut (Matki) Whole | 850 g | Brown Pouch","TW","10","-","419.00","1"
"166667","PT0020","Masoor Dal Mogar Split without Skin","M13","7350","-","97.20",""
"166667","PT0020","Masoor Dal Mogar Split without Skin","M14","50000","-","97.20",""
"176515","PT0020-000850BP","Masoor Dal Mogar Split without Skin | 850 g | Brown Pouch","BOM7","4","-","405.00","1"
"176515","PT0020-000850BP","Masoor Dal Mogar Split without Skin | 850 g | Brown Pouch","CCX1","4","-","405.00","1"
"176515","PT0020-000850BP","Masoor Dal Mogar Split without Skin | 850 g | Brown Pouch","DEL5","1","-","405.00","1"
"166670","PT0021","Masoor Malka Whole without Skin","M15","4300","-","101.53",""
"166670","PT0021","Masoor Malka Whole without Skin","M16","30000","-","101.53",""
"176516","PT0021-000850BP","Masoor Malka Whole without Skin | 850 g | Brown Pouch","BLR7","1","-","415.00","1"
"176516","PT0021-000850BP","Masoor Malka Whole without Skin | 850 g | Brown Pouch","BOM5","9","-","415.00","1"
"166673","PT0022","Dollar Chickpeas, Kabuli Chana","M11","30000","-","168.84",""
"166673","PT0022","Dollar Chickpeas, Kabuli Chana","M12","7150","-","168.84",""
"176517","PT0022-000850BP","Dollar Chickpeas (Kabuli Chana) | 850 g | Brown Pouch","TW","10","-","595.00","1"
"173419","PT0022-001800BP","Dollar Chickpeas (Kabuli Chana) | 1800 g | Brown Pouch","BLR8","2","08/10/2024","835.00","1"
"173419","PT0022-001800BP","Dollar Chickpeas (Kabuli Chana) | 1800 g | Brown Pouch","BOM5","1","08/10/2024","835.00","1"
"173419","PT0022-001800BP","Dollar Chickpeas (Kabuli Chana) | 1800 g | Brown Pouch","HYD8","5","08/10/2024","835.00","1"
"166676","PT0023","Red Chilli Flakes","M13","600","-","825.00",""
"176023","PT0023-000040GB","Red Chilli Flakes | 40 g | Glass Bottle","BOM5","17","-","449.00","1"
"176023","PT0023-000040GB","Red Chilli Flakes | 40 g | Glass Bottle","CJB1","19","-","449.00","1"
"176023","PT0023-000040GB","Red Chilli Flakes | 40 g | Glass Bottle","MAA4","19","-","449.00","1"
"176024","PT0023-000100BP","Red Chilli Flakes | 100 g | Brown Pouch","TW","20","-","369.00","1"
"166679","PT0030","Ajwain Seeds","M12","48960","-","303.63",""
"168666","PT0030-000060GB","Ajwain Seeds | 60 g | Glass Bottle","CCX1","4","09/30/2025","225.00","1"
"168666","PT0030-000060GB","Ajwain Seeds | 60 g | Glass Bottle","CCX2","20","09/30/2025","225.00","1"
"168666","PT0030-000060GB","Ajwain Seeds | 60 g | Glass Bottle","PNQ3","20","09/30/2025","225.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","BLR7","1","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","BOM5","12","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","CCX2","16","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","DEL5","1","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","HYD8","8","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","LKO1","1","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","MAA4","2","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","PNQ3","22","12/31/2025","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","TW","2","-","299.00","1"
"168667","PT0030-000150GB","Ajwain Seeds | 150 g | Glass Bottle","WT","1","12/31/2025","299.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","BLR7","3","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","BOM5","36","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","BOM7","5","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","CCX2","3","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","CJB1","12","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","DED4","2","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","DEL4","18","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","DEL5","26","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","HYD8","15","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","LKO1","1","12/31/2025","320.00","1"
"167509","PT0030-000250BP","Ajwain Seeds | 250 g | Brown Pouch","PNQ3","1","12/31/2025","320.00","1"
"176632","PT0030-000350BP","Ajwain Seeds | 350 g | Brown Pouch","BLR8","1","-","399.00","1"
"176632","PT0030-000350BP","Ajwain Seeds | 350 g | Brown Pouch","BOM5","4","-","399.00","1"
"176632","PT0030-000350BP","Ajwain Seeds | 350 g | Brown Pouch","CCX2","6","-","399.00","1"
"176632","PT0030-000350BP","Ajwain Seeds | 350 g | Brown Pouch","CJB1","5","-","399.00","1"
"176632","PT0030-000350BP","Ajwain Seeds | 350 g | Brown Pouch","PNQ3","3","-","399.00","1"
"176632","PT0030-000350BP","Ajwain Seeds | 350 g | Brown Pouch","R12","1","-","399.00",""
"166681","PT0031","Coriander Powder, Dhania Powder","M12","560","-","172.96",""
